Recording timestamp	Computer timestamp	Sensor	Export date	Participant name	Recording date	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height
3861215	3988715576	Eye Tracker	07.09.2020	Participant1	07.09.2020	962	659	962	659			0,04153	0,33712	-0,94054						Valid	Invalid	227,9	-128,2	810,4				263,6	162,3																
3869549	3988723910	Eye Tracker	07.09.2020	Participant1	07.09.2020	814	503	814	503			-0,00567	0,29705	-0,95485						Valid	Invalid	228,0	-128,2	810,4				223,2	123,9																
3877874	3988732235	Eye Tracker	07.09.2020	Participant1	07.09.2020	814	503	814	503			-0,00560	0,29711	-0,95483				3,64		Valid	Invalid	227,9	-128,3	810,5				223,2	123,9																
3886207	3988740568	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
3894538	3988748899	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
3902882	3988757243	Eye Tracker	07.09.2020	Participant1	07.09.2020	814	503	814	503			-0,00556	0,29719	-0,95480				3,72		Valid	Invalid	227,9	-128,4	810,5				223,2	123,9																
3911212	3988765573	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
3919548	3988773909	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
3927890	3988782251	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
3936204	3988790565	Eye Tracker	07.09.2020	Participant1	07.09.2020	965	468	965	468			0,04335	0,28759	-0,95677						Valid	Invalid	227,8	-128,4	810,6				264,5	115,2																
3944593	3988798954	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
3952883	3988807244	Eye Tracker	07.09.2020	Participant1	07.09.2020	941	520	941	520			0,03547	0,30166	-0,95276				3,47		Valid	Invalid	227,7	-128,5	810,6				257,9	128,2																
3961203	3988815564	Eye Tracker	07.09.2020	Participant1	07.09.2020	812	477	812	477			-0,00603	0,29036	-0,95690						Valid	Invalid	227,7	-128,4	810,6				222,6	117,6																
3969539	3988823900	Eye Tracker	07.09.2020	Participant1	07.09.2020	1212	85			1212	85				0,04883	0,17738	-0,98293			Invalid	Valid				292,3	-123,9	802,4			332,2	20,9														
3977882	3988832243	Eye Tracker	07.09.2020	Participant1	07.09.2020	967	413	812	477	1122	349	-0,00608	0,29038	-0,95689	0,01832	0,25302	-0,96729	3,61	3,60	Valid	Valid	227,7	-128,4	810,6	292,3	-123,9	802,5	222,6	117,6	307,5	86,0														
3986241	3988840602	Eye Tracker	07.09.2020	Participant1	07.09.2020	917	511	917	511			0,02766	0,29909	-0,95382						Valid	Invalid	227,7	-128,3	810,6				251,2	125,8																
3994586	3988848947	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4002923	3988857284	Eye Tracker	07.09.2020	Participant1	07.09.2020	1023	457	929	541	1116	374	0,03144	0,30690	-0,95122	0,01629	0,25994	-0,96549	3,70	3,72	Valid	Valid	227,8	-128,3	810,6	292,4	-124,0	802,8	254,6	133,2	305,9	92,1														
4011195	3988865556	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4019534	3988873895	Eye Tracker	07.09.2020	Participant1	07.09.2020	1152	391			1152	391				0,02796	0,26441	-0,96400			Invalid	Valid				292,5	-124,1	803,1			315,8	96,2														
4027858	3988882219	Eye Tracker	07.09.2020	Participant1	07.09.2020	1028	461	916	523	1140	399	0,02710	0,30223	-0,95285	0,02390	0,26682	-0,96345	3,69	3,70	Valid	Valid	227,9	-128,2	810,5	292,5	-124,2	803,2	251,0	128,9	312,5	98,3														
4036246	3988890607	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4044521	3988898882	Eye Tracker	07.09.2020	Participant1	07.09.2020	1083	303	1083	303			0,08197	0,24181	-0,96685						Valid	Invalid	228,1	-128,0	810,4				296,8	74,6																
4052857	3988907218	Eye Tracker	07.09.2020	Participant1	07.09.2020	1122	344	1089	309	1155	379	0,08402	0,24352	-0,96625	0,02876	0,26142	-0,96480	3,67	3,62	Valid	Valid	228,0	-128,0	810,3	292,6	-124,6	804,0	298,4	76,2	316,6	93,3														
4061188	3988915549	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4069579	3988923940	Eye Tracker	07.09.2020	Participant1	07.09.2020	1026	640			1026	640				-0,01350	0,33118	-0,94347			Invalid	Valid				292,7	-124,9	804,7			281,2	157,5														
4077853	3988932214	Eye Tracker	07.09.2020	Participant1	07.09.2020	1061	441	1079	292	1043	591	0,08110	0,23867	-0,96771	-0,00808	0,31868	-0,94783	3,65	3,60	Valid	Valid	228,0	-127,7	809,6	292,6	-125,2	805,0	295,8	72,0	285,8	145,5														
4086186	3988940547	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4094520	3988948881	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4102851	3988957212	Eye Tracker	07.09.2020	Participant1	07.09.2020	1010	666	1005	658	1016	675	0,05516	0,33622	-0,94017	-0,01660	0,34057	-0,94007	3,66	3,60	Valid	Valid	227,9	-127,2	808,5	292,6	-125,7	805,8	275,3	161,9	278,3	166,2														
4111184	3988965545	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4119518	3988973879	Eye Tracker	07.09.2020	Participant1	07.09.2020	1016	675			1016	675				-0,01657	0,34067	-0,94004			Invalid	Valid				292,5	-125,9	806,0			278,3	166,2														
4127849	3988982210	Eye Tracker	07.09.2020	Participant1	07.09.2020	1000	636	971	665	1029	608	0,04475	0,33808	-0,94005	-0,01225	0,32368	-0,94609	3,61	3,61	Valid	Valid	227,8	-126,6	807,1	292,5	-126,0	806,1	266,2	163,7	282,0	149,8														
4136194	3988990555	Eye Tracker	07.09.2020	Participant1	07.09.2020	1029	608			1029	608				-0,01211	0,32373	-0,94607			Invalid	Valid				292,4	-126,0	806,1			282,0	149,8														
4144517	3988998878	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4152851	3989007212	Eye Tracker	07.09.2020	Participant1	07.09.2020	965	653	965	653			0,04297	0,33491	-0,94127				3,53		Valid	Invalid	227,8	-125,9	805,9				264,6	160,8																
4161259	3989015620	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4169568	3989023929	Eye Tracker	07.09.2020	Participant1	07.09.2020	1097	559			1097	559				0,00963	0,31081	-0,95042			Invalid	Valid				292,4	-126,0	806,0			300,6	137,6														
4177847	3989032208	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4186179	3989040540	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4194512	3989048873	Eye Tracker	07.09.2020	Participant1	07.09.2020	725	341	725	341			-0,03532	0,25134	-0,96725						Valid	Invalid	227,9	-125,0	804,3				198,6	84,0																
4202844	3989057205	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4211176	3989065537	Eye Tracker	07.09.2020	Participant1	07.09.2020	1023	587	1023	587			0,06167	0,31711	-0,94638						Valid	Invalid	227,9	-124,7	803,8				280,3	144,7																
4219512	3989073873	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4227850	3989082211	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4236190	3989090551	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4244507	3989098868	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4252843	3989107204	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4261232	3989115593	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4269508	3989123869	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4277840	3989132201	Eye Tracker	07.09.2020	Participant1	07.09.2020	1080	618			1080	618				0,00396	0,32580	-0,94543		3,53	Invalid	Valid				292,6	-125,0	804,8			296,0	152,3														
4286172	3989140533	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4294545	3989148906	Eye Tracker	07.09.2020	Participant1	07.09.2020	1135	585			1135	585				0,02160	0,31697	-0,94819			Invalid	Valid				292,6	-124,9	804,6			310,9	144,1														
4302842	3989157203	Eye Tracker	07.09.2020	Participant1	07.09.2020	1048	569	992	576	1104	563	0,05170	0,31390	-0,94805	0,01194	0,31121	-0,95026	3,51	3,61	Valid	Valid	228,1	-123,7	802,2	292,5	-124,9	804,5	271,9	141,9	302,6	138,6														
4311227	3989165588	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4319560	3989173921	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4327837	3989182198	Eye Tracker	07.09.2020	Participant1	07.09.2020	1077	595	1027	649	1128	540	0,06256	0,33267	-0,94097	0,01993	0,30514	-0,95210	3,64	3,55	Valid	Valid	228,0	-123,7	802,1	292,4	-124,8	804,2	281,3	159,9	309,2	133,0														
4336225	3989190586	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4344500	3989198861	Eye Tracker	07.09.2020	Participant1	07.09.2020	1418	11			1418	11				0,11757	0,15530	-0,98085			Invalid	Valid				292,4	-124,6	803,8			388,7	2,7														
4352886	3989207247	Eye Tracker	07.09.2020	Participant1	07.09.2020	1063	644	1019	761	1107	526	0,05967	0,36094	-0,93068	0,01315	0,30155	-0,95336	3,54	3,59	Valid	Valid	227,9	-123,7	802,2	292,3	-124,5	803,6	279,4	187,4	303,4	129,7														
4361166	3989215527	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4369497	3989223858	Eye Tracker	07.09.2020	Participant1	07.09.2020	973	734	973	734			0,04506	0,35460	-0,93393						Valid	Invalid	228,0	-123,8	802,2				266,7	180,9																
4377830	3989232191	Eye Tracker	07.09.2020	Participant1	07.09.2020	1200	399	982	787	1418	11	0,04782	0,36784	-0,92866	0,11791	0,15477	-0,98089	3,60	3,57	Valid	Valid	227,9	-123,8	802,3	292,3	-124,0	802,6	269,2	193,9	388,7	2,7														
4386220	3989240581	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4394554	3989248915	Eye Tracker	07.09.2020	Participant1	07.09.2020	1087	547			1087	547				0,00681	0,30648	-0,95185			Invalid	Valid				292,3	-123,4	801,7			298,0	134,7														
4402829	3989257190	Eye Tracker	07.09.2020	Participant1	07.09.2020	1049	585	980	653	1119	516	0,04755	0,33410	-0,94134	0,01732	0,29810	-0,95438	3,65	3,48	Valid	Valid	228,0	-123,9	802,4	292,2	-123,2	801,2	268,5	160,9	306,8	127,1														
4411161	3989265522	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4419496	3989273857	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4427837	3989282198	Eye Tracker	07.09.2020	Participant1	07.09.2020	1178	339	1008	649	1348	28	0,05658	0,33293	-0,94125	0,09493	0,15869	-0,98275	3,55	3,62	Valid	Valid	228,1	-123,9	802,5	292,2	-122,3	799,6	276,3	159,9	369,5	6,8														
4436161	3989290522	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4444491	3989298852	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4452825	3989307186	Eye Tracker	07.09.2020	Participant1	07.09.2020	1056	622	1037	653	1076	590	0,06560	0,33375	-0,94038	0,00307	0,31696	-0,94844	3,61	3,47	Valid	Valid	228,2	-123,9	802,5	292,3	-121,3	798,0	284,2	160,9	294,9	145,3														
4461158	3989315519	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4469505	3989323866	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4477824	3989332185	Eye Tracker	07.09.2020	Participant1	07.09.2020	1035	672	1035	672			0,06465	0,33858	-0,93872				3,61		Valid	Invalid	228,3	-124,0	802,6				283,6	165,5																
4486155	3989340516	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4494488	3989348849	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4502873	3989357234	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4511153	3989365514	Eye Tracker	07.09.2020	Participant1	07.09.2020	1368	51			1368	51				0,10237	0,16289	-0,98132			Invalid	Valid				292,2	-119,3	794,1			375,0	12,5														
4519486	3989373847	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4527818	3989382179	Eye Tracker	07.09.2020	Participant1	07.09.2020	1368	51			1368	51				0,10246	0,16251	-0,98137		3,39	Invalid	Valid				292,2	-118,9	793,1			375,0	12,5														
4536213	3989390574	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4544485	3989398846	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4552816	3989407177	Eye Tracker	07.09.2020	Participant1	07.09.2020	1009	633	1009	633			0,05665	0,32920	-0,94256				3,49		Valid	Invalid	228,3	-124,3	802,6				276,6	156,0																
4561149	3989415510	Eye Tracker	07.09.2020	Participant1	07.09.2020	927	516	927	516			0,03056	0,29875	-0,95384						Valid	Invalid	228,3	-124,3	802,7				254,0	127,1																
4569482	3989423843	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4577814	3989432175	Eye Tracker	07.09.2020	Participant1	07.09.2020	940	535	940	535			0,03472	0,30394	-0,95206				3,58		Valid	Invalid	228,3	-124,6	803,1				257,6	131,8																
4586149	3989440510	Eye Tracker	07.09.2020	Participant1	07.09.2020	1502	57			1502	57				0,14757	0,16304	-0,97552			Invalid	Valid				291,9	-118,3	791,7			411,7	14,1														
4594480	3989448841	Eye Tracker	07.09.2020	Participant1	07.09.2020	935	526	935	526			0,03299	0,30170	-0,95283						Valid	Invalid	228,4	-124,7	803,5				256,2	129,7																
4602812	3989457173	Eye Tracker	07.09.2020	Participant1	07.09.2020	939	520	939	520			0,03448	0,30011	-0,95328				3,51		Valid	Invalid	228,3	-124,9	803,7				257,4	128,1																
4611144	3989465505	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4619480	3989473841	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4627810	3989482171	Eye Tracker	07.09.2020	Participant1	07.09.2020	977	577	977	577			0,04628	0,31495	-0,94798				3,55		Valid	Invalid	228,4	-125,2	804,4				267,6	142,1																
4636148	3989490509	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4644476	3989498837	Eye Tracker	07.09.2020	Participant1	07.09.2020	1218	31			1218	31				0,05150	0,15708	-0,98624			Invalid	Valid				292,3	-118,7	792,8			333,8	7,6														
4652811	3989507172	Eye Tracker	07.09.2020	Participant1	07.09.2020	1005	655	1005	655			0,05475	0,33512	-0,94058				3,52		Valid	Invalid	228,4	-125,5	805,2				275,3	161,4																
4661142	3989515503	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4669474	3989523835	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4677808	3989532169	Eye Tracker	07.09.2020	Participant1	07.09.2020	1052	649	1052	649			0,06977	0,33322	-0,94026				3,58		Valid	Invalid	228,5	-125,9	806,0				288,3	159,7																
4686140	3989540501	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4694528	3989548889	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4702859	3989557220	Eye Tracker	07.09.2020	Participant1	07.09.2020	1031	634	1031	634			0,06316	0,32967	-0,94198				3,46		Valid	Invalid	228,5	-126,3	806,7				282,6	156,0																
4711191	3989565552	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4719479	3989573840	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4727843	3989582204	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4736194	3989590555	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4744468	3989598829	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4752800	3989607161	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4761133	3989615494	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4769478	3989623839	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4777859	3989632220	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4786171	3989640532	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
4794471	3989648832	Eye Tracker	07.09.2020	Participant1	07.09.2020	1293	45			1293	45				0,07619	0,16390	-0,98353			Invalid	Valid				292,6	-122,0	798,9			354,5	11,1														
4802808	3989657169	Eye Tracker	07.09.2020	Participant1	07.09.2020	1155	344	1017	643	1293	45	0,05882	0,33268	-0,94120	0,07630	0,16406	-0,98350	3,59	3,54	Valid	Valid	228,1	-127,6	809,0	292,5	-122,2	799,2	278,7	158,3	354,5	11,1														
